ticker,list_name,list_date,reason
TROO,sec_top_moat_emerging,2026-03-28,no_next_trading_day
WCT,sec_top_moat_emerging,2026-03-28,no_next_trading_day
LHSW,sec_top_moat_emerging,2026-03-28,no_next_trading_day
LU,sec_top_moat_emerging,2026-03-28,no_next_trading_day
SVRN,sec_top_moat_emerging,2026-03-28,no_next_trading_day
PMEC,sec_top_moat_emerging,2026-03-28,no_next_trading_day
AACBU,sec_top_moat_emerging,2026-03-28,no_next_trading_day
OWLTW,sec_top_moat_emerging,2026-03-28,no_price_data
TEM,sec_top_moat_emerging,2026-03-28,no_next_trading_day
XHLD,sec_top_moat_emerging,2026-03-28,no_next_trading_day
BTBT,sec_top_moat_emerging,2026-03-28,no_next_trading_day
TAPR,sec_top_moat_emerging,2026-03-28,no_next_trading_day
BACRP,sec_top_moat_emerging,2026-03-28,no_next_trading_day
RMIX,sec_top_moat_emerging,2026-03-28,no_next_trading_day
TULP,sec_top_moat_emerging,2026-03-28,no_next_trading_day
CXMSF,sec_top_moat_emerging,2026-03-28,no_next_trading_day
FGNXP,sec_top_moat_emerging,2026-03-28,no_next_trading_day
APOS,sec_top_moat_emerging,2026-03-28,no_next_trading_day
ENNPF,sec_top_moat_emerging,2026-03-28,no_next_trading_day
PLAY,sec_top_moat_emerging,2026-03-28,no_next_trading_day
JEF,sec_top_moat_emerging,2026-03-28,no_next_trading_day
INVZW,sec_top_moat_emerging,2026-03-28,no_next_trading_day
ARTL,sec_top_moat_emerging,2026-03-28,no_next_trading_day
ELBM,sec_top_moat_emerging,2026-03-28,no_next_trading_day
ELPW,sec_top_moat_emerging,2026-03-28,no_next_trading_day
BLNK,sec_top_moat_emerging,2026-03-28,no_next_trading_day
BTTC,sec_top_moat_emerging,2026-03-28,no_next_trading_day
QTIWW,sec_top_moat_emerging,2026-03-28,no_price_data
GTEC,sec_top_moat_emerging,2026-03-28,no_next_trading_day
FLYX-WT,sec_top_moat_emerging,2026-03-28,no_next_trading_day
MBRX,sec_top_moat_emerging,2026-03-28,no_next_trading_day
CYAB,sec_top_moat_emerging,2026-03-28,no_next_trading_day
PAR,sec_top_moat_emerging,2026-03-28,no_next_trading_day
SKYX,sec_top_moat_emerging,2026-03-28,no_next_trading_day
KYTX,sec_top_moat_emerging,2026-03-28,no_next_trading_day
RYLBF,sec_top_moat_emerging,2026-03-28,no_next_trading_day
GSCE,sec_top_moat_emerging,2026-03-28,no_next_trading_day
VYLD,sec_top_moat_emerging,2026-03-28,no_next_trading_day
XOM,sec_top_moat_emerging,2026-03-28,no_next_trading_day
IWFL,sec_top_moat_emerging,2026-03-28,no_next_trading_day
MS-PL,sec_top_moat_emerging,2026-03-28,no_next_trading_day
OLOXF,sec_top_moat_emerging,2026-03-28,no_next_trading_day
ACOG,sec_top_moat_emerging,2026-03-28,no_next_trading_day
AMRN,sec_top_moat_emerging,2026-03-28,no_next_trading_day
QADR,sec_top_moat_emerging,2026-03-28,no_price_data
LMFA,sec_top_moat_emerging,2026-03-28,no_next_trading_day
JXN-PA,sec_top_moat_emerging,2026-03-28,no_next_trading_day
NRSCF,sec_top_moat_emerging,2026-03-28,no_next_trading_day
FMAC,sec_top_moat_emerging,2026-03-28,no_price_data
NRUC,sec_top_moat_emerging,2026-03-28,no_next_trading_day
ICCM,sec_top_moat_emerging,2026-03-28,no_next_trading_day
SPPL,sec_top_moat_emerging,2026-03-28,no_next_trading_day
WPPGF,sec_top_moat_emerging,2026-03-28,no_next_trading_day
UPB,sec_top_moat_emerging,2026-03-28,no_next_trading_day
LUCD,sec_top_moat_emerging,2026-03-28,no_next_trading_day
IPSC,sec_top_moat_emerging,2026-03-28,no_next_trading_day
ZBIO,sec_top_moat_emerging,2026-03-28,no_next_trading_day
POCI,sec_top_moat_emerging,2026-03-28,no_next_trading_day
ABVEW,sec_top_moat_emerging,2026-03-28,no_next_trading_day
PRPH,sec_top_moat_emerging,2026-03-28,no_next_trading_day
TOFB,sec_top_moat_emerging,2026-03-28,no_next_trading_day
BQ,sec_top_moat_emerging,2026-03-28,no_next_trading_day
KOPN,sec_top_moat_emerging,2026-03-28,no_next_trading_day
GWTI,sec_top_moat_emerging,2026-03-28,no_next_trading_day
HLLK,sec_top_moat_emerging,2026-03-28,no_next_trading_day
CXDO,sec_top_moat_emerging,2026-03-28,no_next_trading_day
ABOS,sec_top_moat_emerging,2026-03-28,no_next_trading_day
EDAP,sec_top_moat_emerging,2026-03-28,no_next_trading_day
CBUS,sec_top_moat_emerging,2026-03-28,no_next_trading_day
DTCX,sec_top_moat_emerging,2026-03-28,no_next_trading_day
BARKW,sec_top_moat_emerging,2026-03-28,no_next_trading_day
COLAR,sec_top_moat_emerging,2026-03-28,no_next_trading_day
CLDWW,sec_top_moat_emerging,2026-03-28,no_price_data
EDTK,sec_top_moat_emerging,2026-03-28,no_next_trading_day
COOTW,sec_top_moat_emerging,2026-03-28,no_next_trading_day
ALTS,sec_top_moat_emerging,2026-03-28,no_next_trading_day
ADGM,sec_top_moat_emerging,2026-03-28,no_next_trading_day
ADTX,sec_top_moat_emerging,2026-03-28,no_next_trading_day
CINGW,sec_top_moat_emerging,2026-03-28,no_next_trading_day
CTGL,sec_top_moat_emerging,2026-03-28,no_next_trading_day
BRFH,sec_top_moat_emerging,2026-03-28,no_next_trading_day
CMPS,sec_clean_value,2026-03-29,no_next_trading_day
CAR,sec_clean_value,2026-03-29,no_next_trading_day
ERO,sec_clean_value,2026-03-29,no_next_trading_day
ABVE,sec_top_gappers,2026-03-29,no_next_trading_day
PULM,sec_top_gappers,2026-03-29,no_next_trading_day
BCPPF,sec_top_gappers,2026-03-29,no_next_trading_day
BDRX,sec_top_gappers,2026-03-29,no_next_trading_day
CTGO,sec_top_gappers,2026-03-29,no_next_trading_day
FMX,sec_top_gappers,2026-03-29,no_next_trading_day
CMCL,sec_top_gappers,2026-03-29,no_next_trading_day
GP,sec_top_gappers,2026-03-29,no_next_trading_day
AACB,sec_top_gappers,2026-03-29,no_next_trading_day
CAR,sec_top_gappers,2026-03-29,no_next_trading_day
ENVB,sec_top_gappers,2026-03-29,no_next_trading_day
VIVK,sec_top_gappers,2026-03-29,no_next_trading_day
AIB,sec_top_gappers,2026-03-29,no_next_trading_day
NEXM,sec_top_gappers,2026-03-29,no_next_trading_day
BUR,sec_top_gappers,2026-03-29,no_next_trading_day
FMTOF,sec_top_gappers,2026-03-29,no_next_trading_day
FLUX,sec_top_gappers,2026-03-29,no_next_trading_day
FWRG,sec_top_gappers,2026-03-29,no_next_trading_day
CCLDO,sec_top_gappers,2026-03-29,no_next_trading_day
ELPW,sec_top_gappers,2026-03-29,no_next_trading_day
ERO,sec_top_gappers,2026-03-29,no_next_trading_day
HNRG,sec_top_gappers,2026-03-29,no_next_trading_day
KIQSF,sec_top_gappers,2026-03-29,no_next_trading_day
NIPG,sec_top_gappers,2026-03-29,no_next_trading_day
PAVM,sec_top_gappers,2026-03-29,no_next_trading_day
QTTB,sec_top_gappers,2026-03-29,no_next_trading_day
ACOG,sec_top_gappers,2026-03-29,no_next_trading_day
BARK,sec_top_gappers,2026-03-29,no_next_trading_day
RVP,sec_top_gappers,2026-03-29,no_next_trading_day
GDST,sec_top_gappers,2026-03-29,no_next_trading_day
NEOV,sec_top_gappers,2026-03-29,no_next_trading_day
EMICF,sec_top_gappers,2026-03-29,no_next_trading_day
MGA,sec_top_gappers,2026-03-29,no_next_trading_day
WPRT,sec_top_gappers,2026-03-29,no_next_trading_day
GLOB,sec_top_gappers,2026-03-29,no_next_trading_day
IAUX-WT,sec_top_gappers,2026-03-29,no_next_trading_day
XIFR,sec_top_gappers,2026-03-29,no_next_trading_day
AMRN,sec_top_gappers,2026-03-29,no_next_trading_day
BLNK,sec_top_gappers,2026-03-29,no_next_trading_day
COLA,sec_top_gappers,2026-03-29,no_next_trading_day
GIFT,sec_top_gappers,2026-03-29,no_next_trading_day
GNK,sec_top_gappers,2026-03-29,no_next_trading_day
H,sec_top_gappers,2026-03-29,no_next_trading_day
TELO,sec_top_gappers,2026-03-29,no_next_trading_day
DKL,sec_top_gappers,2026-03-29,no_next_trading_day
SNX,sec_top_gappers,2026-03-29,no_next_trading_day
BTTC,sec_top_gappers,2026-03-29,no_next_trading_day
NUWE,sec_top_gappers,2026-03-29,no_next_trading_day
TFPM,sec_top_gappers,2026-03-29,no_next_trading_day
BQ,sec_top_gappers,2026-03-29,no_next_trading_day
EDTK,sec_top_gappers,2026-03-29,no_next_trading_day
JBS,sec_top_gappers,2026-03-29,no_next_trading_day
NYMXF,sec_top_gappers,2026-03-29,no_next_trading_day
BAK,sec_top_gappers,2026-03-29,no_next_trading_day
INTR,sec_top_gappers,2026-03-29,no_next_trading_day
HAFN,sec_top_gappers,2026-03-29,no_next_trading_day
HTLM,sec_top_gappers,2026-03-29,no_next_trading_day
TROO,sec_top_gappers,2026-03-29,no_next_trading_day
WCT,sec_top_gappers,2026-03-29,no_next_trading_day
EEIQ,sec_top_gappers,2026-03-29,no_next_trading_day
COOT,sec_top_gappers,2026-03-29,no_next_trading_day
LHSW,sec_top_gappers,2026-03-29,no_next_trading_day
LU,sec_top_gappers,2026-03-29,no_next_trading_day
CXMSF,sec_top_gappers,2026-03-29,no_next_trading_day
BIPC,sec_top_gappers,2026-03-29,no_next_trading_day
SVRN,sec_top_gappers,2026-03-29,no_next_trading_day
ELBM,sec_top_gappers,2026-03-29,no_next_trading_day
INVZ,sec_top_gappers,2026-03-29,no_next_trading_day
HIT,sec_top_gappers,2026-03-29,no_next_trading_day
CLDW,sec_top_gappers,2026-03-29,no_price_data
RCIAF,sec_top_gappers,2026-03-29,no_next_trading_day
SNNRF,sec_top_gappers,2026-03-29,no_next_trading_day
FLYX-WT,sec_top_gappers,2026-03-29,no_next_trading_day
SKYX,sec_top_gappers,2026-03-29,no_next_trading_day
C-PR,sec_top_gappers,2026-03-29,no_next_trading_day
TAPR,sec_top_gappers,2026-03-29,no_next_trading_day
GSCE,sec_top_gappers,2026-03-29,no_next_trading_day
VYLD,sec_top_gappers,2026-03-29,no_next_trading_day
RMIX,sec_top_gappers,2026-03-29,no_next_trading_day
IWFL,sec_top_gappers,2026-03-29,no_next_trading_day
MS-PL,sec_top_gappers,2026-03-29,no_next_trading_day
OLOXF,sec_top_gappers,2026-03-29,no_next_trading_day
JXN-PA,sec_top_gappers,2026-03-29,no_next_trading_day
CING,sec_top_gappers,2026-03-29,no_next_trading_day
CYAB,sec_top_gappers,2026-03-29,no_next_trading_day
ADGM,sec_top_gappers,2026-03-29,no_next_trading_day
CTGL,sec_top_gappers,2026-03-29,no_next_trading_day
PRPH,sec_top_gappers,2026-03-29,no_next_trading_day
TOFB,sec_top_gappers,2026-03-29,no_next_trading_day
QTIW,sec_top_gappers,2026-03-29,no_price_data
GTEC,sec_top_gappers,2026-03-29,no_next_trading_day
ALTS,sec_top_gappers,2026-03-29,no_next_trading_day
BRFH,sec_top_gappers,2026-03-29,no_next_trading_day
MBRX,sec_top_gappers,2026-03-29,no_next_trading_day
KOPN,sec_top_gappers,2026-03-29,no_next_trading_day
GWTI,sec_top_gappers,2026-03-29,no_next_trading_day
EDAP,sec_top_gappers,2026-03-29,no_next_trading_day
PAR,sec_top_gappers,2026-03-29,no_next_trading_day
ABOS,sec_top_gappers,2026-03-29,no_next_trading_day
KYTX,sec_top_gappers,2026-03-29,no_next_trading_day
HLLK,sec_top_gappers,2026-03-29,no_next_trading_day
RYLBF,sec_top_gappers,2026-03-29,no_next_trading_day
BACRP,sec_top_gappers,2026-03-29,no_next_trading_day
XOM,sec_top_gappers,2026-03-29,no_next_trading_day
ADTX,sec_top_gappers,2026-03-29,no_next_trading_day
TULP,sec_top_gappers,2026-03-29,no_next_trading_day
LMFA,sec_top_gappers,2026-03-29,no_next_trading_day
NRSCF,sec_top_gappers,2026-03-29,no_next_trading_day
NRUC,sec_top_gappers,2026-03-29,no_next_trading_day
SPPL,sec_top_gappers,2026-03-29,no_next_trading_day
CBUS,sec_top_gappers,2026-03-29,no_next_trading_day
WPPGF,sec_top_gappers,2026-03-29,no_next_trading_day
FGNXP,sec_top_gappers,2026-03-29,no_next_trading_day
LUCD,sec_top_gappers,2026-03-29,no_next_trading_day
IPSC,sec_top_gappers,2026-03-29,no_next_trading_day
ZBIO,sec_top_gappers,2026-03-29,no_next_trading_day
APOS,sec_top_gappers,2026-03-29,no_next_trading_day
ENNPF,sec_top_gappers,2026-03-29,no_next_trading_day
DTCX,sec_top_gappers,2026-03-29,no_next_trading_day
POCI,sec_top_gappers,2026-03-29,no_next_trading_day
PMEC,sec_top_gappers,2026-03-29,no_next_trading_day
CMPS,sec_top_gappers,2026-03-29,no_next_trading_day
CXDO,sec_top_gappers,2026-03-29,no_next_trading_day
OWLT,sec_top_gappers,2026-03-29,no_next_trading_day
TEM,sec_top_gappers,2026-03-29,no_next_trading_day
PLAY,sec_top_gappers,2026-03-29,no_next_trading_day
XHLD,sec_top_gappers,2026-03-29,no_next_trading_day
JEF,sec_top_gappers,2026-03-29,no_next_trading_day
BTBT,sec_top_gappers,2026-03-29,no_next_trading_day
ARTL,sec_top_gappers,2026-03-29,no_next_trading_day
QADR,sec_top_gappers,2026-03-29,no_price_data
UPB,sec_top_gappers,2026-03-29,no_next_trading_day
FMAC,sec_top_gappers,2026-03-29,no_price_data
ICCM,sec_top_gappers,2026-03-29,no_next_trading_day
CMPS,sec_top_value,2026-03-29,no_next_trading_day
CAR,sec_top_value,2026-03-29,no_next_trading_day
ERO,sec_top_value,2026-03-29,no_next_trading_day
CMCL,sec_top_value,2026-03-29,no_next_trading_day
BUR,sec_top_value,2026-03-29,no_next_trading_day
BAK,sec_top_value,2026-03-29,no_next_trading_day
BIPC,sec_top_value,2026-03-29,no_next_trading_day
XHLD,sec_top_value,2026-03-29,no_next_trading_day
BDRX,sec_top_value,2026-03-29,no_next_trading_day
OWLT,sec_top_value,2026-03-29,no_next_trading_day
BCPPF,sec_top_value,2026-03-29,no_next_trading_day
HAFN,sec_top_value,2026-03-29,no_next_trading_day
PMEC,sec_top_value,2026-03-29,no_next_trading_day
DKL,sec_top_value,2026-03-29,no_next_trading_day
TEM,sec_top_value,2026-03-29,no_next_trading_day
PLAY,sec_top_value,2026-03-29,no_next_trading_day
C-PR,sec_top_value,2026-03-29,no_next_trading_day
CTGO,sec_top_value,2026-03-29,no_next_trading_day
EEIQ,sec_top_value,2026-03-29,no_next_trading_day
CXMSF,sec_top_value,2026-03-29,no_next_trading_day
FMX,sec_top_value,2026-03-29,no_next_trading_day
GP,sec_top_value,2026-03-29,no_next_trading_day
VIVK,sec_top_value,2026-03-29,no_next_trading_day
NEXM,sec_top_value,2026-03-29,no_next_trading_day
INVZ,sec_top_value,2026-03-29,no_next_trading_day
ABVE,sec_top_value,2026-03-29,no_next_trading_day
FMTOF,sec_top_value,2026-03-29,no_next_trading_day
FLUX,sec_top_value,2026-03-29,no_next_trading_day
FWRG,sec_top_value,2026-03-29,no_next_trading_day
PULM,sec_top_value,2026-03-29,no_next_trading_day
CCLDO,sec_top_value,2026-03-29,no_next_trading_day
HNRG,sec_top_value,2026-03-29,no_next_trading_day
KIQSF,sec_top_value,2026-03-29,no_next_trading_day
NIPG,sec_top_value,2026-03-29,no_next_trading_day
PAVM,sec_top_value,2026-03-29,no_next_trading_day
QTTB,sec_top_value,2026-03-29,no_next_trading_day
RVP,sec_top_value,2026-03-29,no_next_trading_day
GDST,sec_top_value,2026-03-29,no_next_trading_day
NEOV,sec_top_value,2026-03-29,no_next_trading_day
EMICF,sec_top_value,2026-03-29,no_next_trading_day
MGA,sec_top_value,2026-03-29,no_next_trading_day
GLOB,sec_top_value,2026-03-29,no_next_trading_day
IAUX-WT,sec_top_value,2026-03-29,no_next_trading_day
XIFR,sec_top_value,2026-03-29,no_next_trading_day
GIFT,sec_top_value,2026-03-29,no_next_trading_day
GNK,sec_top_value,2026-03-29,no_next_trading_day
H,sec_top_value,2026-03-29,no_next_trading_day
TELO,sec_top_value,2026-03-29,no_next_trading_day
SNX,sec_top_value,2026-03-29,no_next_trading_day
NUWE,sec_top_value,2026-03-29,no_next_trading_day
TFPM,sec_top_value,2026-03-29,no_next_trading_day
JBS,sec_top_value,2026-03-29,no_next_trading_day
NYMXF,sec_top_value,2026-03-29,no_next_trading_day
INTR,sec_top_value,2026-03-29,no_next_trading_day
HTLM,sec_top_value,2026-03-29,no_next_trading_day
TROO,sec_top_value,2026-03-29,no_next_trading_day
WCT,sec_top_value,2026-03-29,no_next_trading_day
LHSW,sec_top_value,2026-03-29,no_next_trading_day
LU,sec_top_value,2026-03-29,no_next_trading_day
SVRN,sec_top_value,2026-03-29,no_next_trading_day
CXDO,sec_top_value,2026-03-29,no_next_trading_day
BTBT,sec_top_value,2026-03-29,no_next_trading_day
AACB,sec_top_value,2026-03-29,no_next_trading_day
JEF,sec_top_value,2026-03-29,no_next_trading_day
AIB,sec_top_value,2026-03-29,no_next_trading_day
HIT,sec_top_value,2026-03-29,no_next_trading_day
WPRT,sec_top_value,2026-03-29,no_next_trading_day
CLDW,sec_top_value,2026-03-29,no_price_data
RCIAF,sec_top_value,2026-03-29,no_next_trading_day
SNNRF,sec_top_value,2026-03-29,no_next_trading_day
ENVB,sec_top_value,2026-03-29,no_next_trading_day
ELPW,sec_top_value,2026-03-29,no_next_trading_day
BARK,sec_top_value,2026-03-29,no_next_trading_day
BLNK,sec_top_value,2026-03-29,no_next_trading_day
BTTC,sec_top_value,2026-03-29,no_next_trading_day
COOT,sec_top_value,2026-03-29,no_next_trading_day
ACOG,sec_top_value,2026-03-29,no_next_trading_day
AMRN,sec_top_value,2026-03-29,no_next_trading_day
COLA,sec_top_value,2026-03-29,no_next_trading_day
PRPH,sec_top_value,2026-03-29,no_next_trading_day
TOFB,sec_top_value,2026-03-29,no_next_trading_day
BQ,sec_top_value,2026-03-29,no_next_trading_day
FLYX-WT,sec_top_value,2026-03-29,no_next_trading_day
KOPN,sec_top_value,2026-03-29,no_next_trading_day
GWTI,sec_top_value,2026-03-29,no_next_trading_day
ARTL,sec_top_value,2026-03-29,no_next_trading_day
SKYX,sec_top_value,2026-03-29,no_next_trading_day
HLLK,sec_top_value,2026-03-29,no_next_trading_day
ELBM,sec_top_value,2026-03-29,no_next_trading_day
TAPR,sec_top_value,2026-03-29,no_next_trading_day
GSCE,sec_top_value,2026-03-29,no_next_trading_day
VYLD,sec_top_value,2026-03-29,no_next_trading_day
BACRP,sec_top_value,2026-03-29,no_next_trading_day
OLOXF,sec_top_value,2026-03-29,no_next_trading_day
JXN-PA,sec_top_value,2026-03-29,no_next_trading_day
NRUC,sec_top_value,2026-03-29,no_next_trading_day
APOS,sec_top_value,2026-03-29,no_next_trading_day
ENNPF,sec_top_value,2026-03-29,no_next_trading_day
QTIW,sec_top_value,2026-03-29,no_price_data
GTEC,sec_top_value,2026-03-29,no_next_trading_day
MBRX,sec_top_value,2026-03-29,no_next_trading_day
PAR,sec_top_value,2026-03-29,no_next_trading_day
KYTX,sec_top_value,2026-03-29,no_next_trading_day
EDTK,sec_top_value,2026-03-29,no_next_trading_day
ALTS,sec_top_value,2026-03-29,no_next_trading_day
CING,sec_top_value,2026-03-29,no_next_trading_day
CYAB,sec_top_value,2026-03-29,no_next_trading_day
RYLBF,sec_top_value,2026-03-29,no_next_trading_day
XOM,sec_top_value,2026-03-29,no_next_trading_day
IWFL,sec_top_value,2026-03-29,no_next_trading_day
MS-PL,sec_top_value,2026-03-29,no_next_trading_day
LMFA,sec_top_value,2026-03-29,no_next_trading_day
NRSCF,sec_top_value,2026-03-29,no_next_trading_day
SPPL,sec_top_value,2026-03-29,no_next_trading_day
WPPGF,sec_top_value,2026-03-29,no_next_trading_day
FGNXP,sec_top_value,2026-03-29,no_next_trading_day
LUCD,sec_top_value,2026-03-29,no_next_trading_day
IPSC,sec_top_value,2026-03-29,no_next_trading_day
ZBIO,sec_top_value,2026-03-29,no_next_trading_day
FMAC,sec_top_value,2026-03-29,no_price_data
ABOS,sec_top_value,2026-03-29,no_next_trading_day
RMIX,sec_top_value,2026-03-29,no_next_trading_day
TULP,sec_top_value,2026-03-29,no_next_trading_day
QADR,sec_top_value,2026-03-29,no_price_data
ICCM,sec_top_value,2026-03-29,no_next_trading_day
EDAP,sec_top_value,2026-03-29,no_next_trading_day
UPB,sec_top_value,2026-03-29,no_next_trading_day
POCI,sec_top_value,2026-03-29,no_next_trading_day
CBUS,sec_top_value,2026-03-29,no_next_trading_day
CTGL,sec_top_value,2026-03-29,no_next_trading_day
BRFH,sec_top_value,2026-03-29,no_next_trading_day
DTCX,sec_top_value,2026-03-29,no_next_trading_day
ADTX,sec_top_value,2026-03-29,no_next_trading_day
ADGM,sec_top_value,2026-03-29,no_next_trading_day
CAR,sec_top_moat_core,2026-03-29,no_next_trading_day
ERO,sec_top_moat_core,2026-03-29,no_next_trading_day
C-PR,sec_top_moat_core,2026-03-29,no_next_trading_day
CMCL,sec_top_moat_emerging,2026-03-29,no_next_trading_day
BUR,sec_top_moat_emerging,2026-03-29,no_next_trading_day
BAK,sec_top_moat_emerging,2026-03-29,no_next_trading_day
BIPC,sec_top_moat_emerging,2026-03-29,no_next_trading_day
CMPS,sec_top_moat_emerging,2026-03-29,no_next_trading_day
BDRX,sec_top_moat_emerging,2026-03-29,no_next_trading_day
AIB,sec_top_moat_emerging,2026-03-29,no_next_trading_day
RVP,sec_top_moat_emerging,2026-03-29,no_next_trading_day
BCPPF,sec_top_moat_emerging,2026-03-29,no_next_trading_day
ENVB,sec_top_moat_emerging,2026-03-29,no_next_trading_day
DKL,sec_top_moat_emerging,2026-03-29,no_next_trading_day
CTGO,sec_top_moat_emerging,2026-03-29,no_next_trading_day
EEIQ,sec_top_moat_emerging,2026-03-29,no_next_trading_day
FMX,sec_top_moat_emerging,2026-03-29,no_next_trading_day
GP,sec_top_moat_emerging,2026-03-29,no_next_trading_day
VIVK,sec_top_moat_emerging,2026-03-29,no_next_trading_day
NEXM,sec_top_moat_emerging,2026-03-29,no_next_trading_day
ABVE,sec_top_moat_emerging,2026-03-29,no_next_trading_day
FMTOF,sec_top_moat_emerging,2026-03-29,no_next_trading_day
